# hostname;interval;timestamp;pgpgin/s;pgpgout/s;fault/s;majflt/s;pgfree/s;pgscank/s;pgscand/s;pgsteal/s;%vmeff
P2U-Bardon-LWS02;600;2022-05-26 02:30:01 UTC;679.83;4844.04;195912.06;0.35;197266.54;455.77;0.00;175.29;38.46
P2U-Bardon-LWS02;600;2022-05-26 02:40:01 UTC;935.16;4827.18;194485.54;1.60;195438.40;2267.75;7.44;1385.71;60.91
P2U-Bardon-LWS02;600;2022-05-26 02:50:01 UTC;126.75;5803.82;198744.02;1.82;198006.95;155.81;38.67;161.55;83.07
P2U-Bardon-LWS02;600;2022-05-26 03:00:01 UTC;14527.13;5579.54;198895.17;400.21;204638.31;4403.64;299.56;2458.44;52.27
P2U-Bardon-LWS02;599;2022-05-26 03:10:01 UTC;693.16;8819.80;190445.96;0.81;192433.25;1049.75;85.42;470.83;41.48
P2U-Bardon-LWS02;600;2022-05-26 03:20:01 UTC;53.02;5019.22;196189.11;0.73;197028.31;160.92;2.80;159.83;97.62
P2U-Bardon-LWS02;600;2022-05-26 03:30:01 UTC;37.04;6480.12;198805.07;0.39;199026.23;218.60;1.32;214.38;97.48
P2U-Bardon-LWS02;600;2022-05-26 03:40:01 UTC;674.03;5909.41;193983.18;0.90;196065.01;2005.59;191.82;1272.85;57.92
P2U-Bardon-LWS02;600;2022-05-26 03:50:01 UTC;193.08;6098.14;193953.45;1.97;195715.60;196.67;13.95;202.24;96.02
P2U-Bardon-LWS02;600;2022-05-26 04:00:01 UTC;14496.91;5372.80;196727.54;400.09;203291.23;4989.86;109.84;2204.01;43.22
P2U-Bardon-LWS02;599;2022-05-26 04:10:01 UTC;429.75;5485.16;192513.17;0.72;194105.01;339.74;43.40;250.03;65.26
P2U-Bardon-LWS02;600;2022-05-26 04:20:01 UTC;165.69;5480.55;195823.30;0.51;196553.94;214.17;1.39;201.47;93.46
P2U-Bardon-LWS02;601;2022-05-26 04:30:01 UTC;14.81;4785.39;195843.37;0.15;195996.33;158.37;17.86;112.81;64.01
P2U-Bardon-LWS02;600;2022-05-26 04:40:02 UTC;898.35;5505.79;194333.79;1.38;196899.27;1900.86;270.46;1282.63;59.07
P2U-Bardon-LWS02;599;2022-05-26 04:50:01 UTC;104.86;5536.16;197988.96;1.08;198789.96;126.68;28.84;144.20;92.72
P2U-Bardon-LWS02;601;2022-05-26 05:00:02 UTC;14411.43;5185.76;197383.76;396.94;203641.68;4490.49;177.71;2244.12;48.07
P2U-Bardon-LWS02;599;2022-05-26 05:10:01 UTC;923.10;5714.44;195151.59;0.90;195519.74;894.78;111.34;371.98;36.97
P2U-Bardon-LWS02;600;2022-05-26 05:20:01 UTC;131.91;6632.17;195005.26;0.70;196217.21;281.90;20.74;262.11;86.61
P2U-Bardon-LWS02;600;2022-05-26 05:30:01 UTC;14.03;5310.37;193877.96;0.14;194052.35;139.47;0.00;135.78;97.36
P2U-Bardon-LWS02;600;2022-05-26 05:40:01 UTC;521.82;5226.40;193765.98;0.70;196873.08;2108.11;22.58;1225.63;57.52
P2U-Bardon-LWS02;600;2022-05-26 05:50:01 UTC;272.50;4457.82;192778.50;9.80;195451.35;70.93;25.66;94.76;98.11
P2U-Bardon-LWS02;601;2022-05-26 06:00:02 UTC;14270.37;4139.05;194670.53;406.92;202668.92;4685.44;170.11;2213.30;45.58
P2U-Bardon-LWS02;599;2022-05-26 06:10:01 UTC;653.69;4304.55;192290.41;0.94;194965.47;233.28;12.21;178.48;72.70
P2U-Bardon-LWS02;600;2022-05-26 06:20:01 UTC;245.17;5371.13;192159.08;0.52;193612.73;154.95;2.23;156.53;99.59
P2U-Bardon-LWS02;600;2022-05-26 06:30:01 UTC;984.21;8185.43;195624.40;0.30;196758.46;553.89;88.34;430.04;66.96
P2U-Bardon-LWS02;600;2022-05-26 06:40:01 UTC;934.21;6143.03;194056.57;2.42;196211.26;2392.48;32.72;1505.94;62.10
P2U-Bardon-LWS02;600;2022-05-26 06:50:01 UTC;126.22;5328.05;187994.59;1.20;188178.51;39.44;4.97;43.77;98.55
P2U-Bardon-LWS02;600;2022-05-26 07:00:01 UTC;13580.98;5277.03;185731.63;472.17;191521.42;4232.17;194.38;2089.86;47.21
P2U-Bardon-LWS02;600;2022-05-26 07:10:01 UTC;1080.43;5519.50;183924.45;0.71;184525.08;967.49;5.61;407.42;41.87
P2U-Bardon-LWS02;600;2022-05-26 07:20:01 UTC;851.44;5781.46;187474.88;0.44;187937.22;452.99;9.91;390.60;84.38
P2U-Bardon-LWS02;600;2022-05-26 07:30:01 UTC;37.32;5655.38;191150.04;0.37;190938.53;180.87;60.67;151.96;62.91
P2U-Bardon-LWS02;600;2022-05-26 07:40:01 UTC;776.15;7844.81;185560.45;3.40;188355.34;1972.66;150.52;1407.92;66.31
P2U-Bardon-LWS02;600;2022-05-26 07:50:01 UTC;1162.12;8826.36;185194.84;3.72;187500.95;364.69;59.92;391.26;92.15
P2U-Bardon-LWS02;600;2022-05-26 08:00:02 UTC;15010.74;5756.08;190449.05;426.93;193935.68;5231.98;163.99;2454.65;45.49
P2U-Bardon-LWS02;599;2022-05-26 08:10:01 UTC;649.34;5322.33;189740.27;1.58;188380.60;300.21;7.06;297.51;96.83
P2U-Bardon-LWS02;600;2022-05-26 08:20:01 UTC;199.46;5304.58;186713.99;0.89;187113.71;269.62;68.08;238.37;70.59
P2U-Bardon-LWS02;600;2022-05-26 08:30:01 UTC;52.23;5982.18;194522.95;0.59;194307.62;461.18;15.28;210.41;44.16
P2U-Bardon-LWS02;600;2022-05-26 08:40:01 UTC;3224.97;6106.55;189735.80;4.82;191259.59;2847.10;68.12;1938.76;66.50
P2U-Bardon-LWS02;600;2022-05-26 08:50:01 UTC;511.08;6222.21;194391.07;6.62;195065.57;173.81;52.45;217.24;96.02
P2U-Bardon-LWS02;601;2022-05-26 09:00:01 UTC;14303.79;5339.79;196963.26;415.87;202331.72;5090.60;102.04;2164.39;41.68
P2U-Bardon-LWS02;599;2022-05-26 09:10:01 UTC;1065.72;6814.98;198089.69;2.63;198865.16;520.61;5.23;461.36;87.74
P2U-Bardon-LWS02;600;2022-05-26 09:20:01 UTC;126.33;5084.61;195424.28;0.81;195092.16;261.82;80.92;163.76;47.78
P2U-Bardon-LWS02;601;2022-05-26 09:30:01 UTC;32.55;5520.95;198520.50;0.32;198045.23;181.54;11.28;171.43;88.91
P2U-Bardon-LWS02;599;2022-05-26 09:40:01 UTC;984.50;6361.75;192899.42;3.79;196791.04;2488.06;77.48;1423.57;55.49
P2U-Bardon-LWS02;600;2022-05-26 09:50:01 UTC;529.36;5288.82;193574.34;4.49;193228.83;169.11;36.36;195.76;95.28
P2U-Bardon-LWS02;601;2022-05-26 10:00:02 UTC;14107.06;5380.07;200856.04;401.61;206145.23;4330.67;107.69;2221.43;50.05
P2U-Bardon-LWS02;599;2022-05-26 10:10:01 UTC;1270.09;6130.08;196703.92;0.99;197499.26;1009.11;54.19;422.76;39.76
P2U-Bardon-LWS02;600;2022-05-26 10:20:01 UTC;279.74;6008.64;199411.94;0.60;198949.07;358.33;21.77;257.52;67.75
P2U-Bardon-LWS02;600;2022-05-26 10:30:01 UTC;40.93;5321.02;193147.12;0.51;192683.05;169.10;1.28;163.74;96.10
P2U-Bardon-LWS02;600;2022-05-26 10:40:01 UTC;1125.41;6866.56;193765.53;4.30;193775.55;2378.52;87.80;1394.25;56.53
P2U-Bardon-LWS02;600;2022-05-26 10:50:01 UTC;630.97;6452.64;193025.40;7.32;192320.67;207.25;33.97;213.12;88.35
P2U-Bardon-LWS02;600;2022-05-26 11:00:01 UTC;16048.17;6431.31;193733.55;411.71;198966.88;5287.49;154.39;2742.06;50.39
P2U-Bardon-LWS02;601;2022-05-26 11:10:01 UTC;3615.75;6680.40;194381.88;3.58;194533.96;1629.28;69.66;1073.90;63.21
P2U-Bardon-LWS02;600;2022-05-26 11:20:02 UTC;1141.42;6102.15;199925.68;2.37;198998.73;1051.52;180.32;422.77;34.32
P2U-Bardon-LWS02;600;2022-05-26 11:30:02 UTC;200.28;5901.60;199267.01;1.78;197933.60;236.12;0.00;233.56;98.92
P2U-Bardon-LWS02;599;2022-05-26 11:40:01 UTC;1057.64;7139.74;194658.00;8.23;196036.03;1551.38;63.01;1565.32;96.96
P2U-Bardon-LWS02;600;2022-05-26 11:50:01 UTC;393.87;5735.45;193817.33;6.83;192915.62;202.29;33.85;219.90;93.12
P2U-Bardon-LWS02;601;2022-05-26 12:00:01 UTC;16339.66;7955.42;196966.84;405.05;203678.16;5295.70;118.30;2537.24;46.86
P2U-Bardon-LWS02;600;2022-05-26 12:10:01 UTC;1429.75;6406.66;193835.58;4.93;194271.47;696.64;1.37;534.48;76.57
P2U-Bardon-LWS02;600;2022-05-26 12:20:01 UTC;342.07;6571.64;195155.96;1.15;194314.79;396.27;2.58;251.11;62.96
P2U-Bardon-LWS02;600;2022-05-26 12:30:01 UTC;374.50;6303.78;200591.29;0.73;199401.75;727.31;31.42;372.49;49.09
P2U-Bardon-LWS02;600;2022-05-26 12:40:01 UTC;1011.77;5905.68;193362.43;4.05;194371.00;2088.33;133.85;1270.90;57.19
P2U-Bardon-LWS02;600;2022-05-26 12:50:01 UTC;526.95;6789.87;195293.13;7.03;193822.68;186.06;52.48;201.34;84.41
P2U-Bardon-LWS02;600;2022-05-26 13:00:02 UTC;14971.70;5928.85;199916.75;407.22;203755.39;4847.09;172.79;2410.98;48.03
P2U-Bardon-LWS02;599;2022-05-26 13:10:01 UTC;1051.12;6612.60;195734.72;1.84;194656.65;881.23;40.56;556.79;60.40
P2U-Bardon-LWS02;600;2022-05-26 13:20:01 UTC;533.52;7293.90;193782.55;1.18;194309.16;395.25;11.29;263.47;64.81
P2U-Bardon-LWS02;600;2022-05-26 13:30:01 UTC;73.29;6191.53;199319.05;0.76;198155.18;237.08;9.00;213.81;86.89
P2U-Bardon-LWS02;600;2022-05-26 13:40:01 UTC;2168.80;6515.12;200628.93;4.56;201287.08;2699.42;39.77;1701.04;62.10
P2U-Bardon-LWS02;600;2022-05-26 13:50:01 UTC;726.73;5348.57;197638.48;2.91;198246.61;176.50;7.18;182.84;99.55
P2U-Bardon-LWS02;600;2022-05-26 14:00:01 UTC;15251.44;4796.00;198639.94;430.74;205998.63;5035.18;137.05;2414.52;46.68
P2U-Bardon-LWS02;600;2022-05-26 14:10:01 UTC;843.24;4935.60;198104.46;3.37;199722.32;371.06;5.73;240.52;63.83
P2U-Bardon-LWS02;600;2022-05-26 14:20:01 UTC;198.95;5320.56;200602.38;0.76;201100.05;162.91;1.36;152.55;92.86
P2U-Bardon-LWS02;600;2022-05-26 14:30:01 UTC;399.53;6676.03;203211.25;0.39;203023.59;355.39;29.77;262.13;68.06
P2U-Bardon-LWS02;600;2022-05-26 14:40:01 UTC;956.82;6177.80;201391.88;1.92;201990.20;2490.21;172.92;1378.64;51.77
P2U-Bardon-LWS02;600;2022-05-26 14:50:01 UTC;450.68;5535.92;199852.71;2.69;200559.10;187.45;24.45;202.34;95.49
P2U-Bardon-LWS02;600;2022-05-26 15:00:01 UTC;14472.34;6060.72;204421.66;406.26;209419.22;4692.09;111.49;2315.17;48.20
P2U-Bardon-LWS02;600;2022-05-26 15:10:01 UTC;1252.06;7478.31;198856.18;3.64;200033.47;1080.67;34.95;707.70;63.44
P2U-Bardon-LWS02;600;2022-05-26 15:20:01 UTC;72.42;6170.78;198987.61;0.56;197992.36;258.28;25.59;180.77;63.68
P2U-Bardon-LWS02;600;2022-05-26 15:30:01 UTC;222.40;6133.82;202636.26;0.59;201899.74;151.68;1.19;145.45;95.14
P2U-Bardon-LWS02;600;2022-05-26 15:40:01 UTC;2143.73;6494.06;196813.87;2.69;198327.15;2438.41;65.78;1719.28;68.66
P2U-Bardon-LWS02;600;2022-05-26 15:50:01 UTC;674.26;5775.69;197547.14;6.55;196369.98;185.59;39.19;220.93;98.29
P2U-Bardon-LWS02;600;2022-05-26 16:00:02 UTC;15350.83;5887.40;200527.87;415.90;205603.96;5012.80;249.54;2416.39;45.92
P2U-Bardon-LWS02;599;2022-05-26 16:10:01 UTC;931.61;6078.25;199792.35;3.27;198799.36;547.77;23.02;408.32;71.53
P2U-Bardon-LWS02;600;2022-05-26 16:20:01 UTC;501.92;7057.10;200345.64;1.17;201315.15;444.48;20.83;368.35;79.16
P2U-Bardon-LWS02;600;2022-05-26 16:30:01 UTC;81.36;5680.07;199178.32;0.88;198778.54;190.72;71.35;135.14;51.57
P2U-Bardon-LWS02;600;2022-05-26 16:40:01 UTC;2784.54;8486.86;197122.54;4.05;201282.65;2960.95;76.52;1886.19;62.10
P2U-Bardon-LWS02;600;2022-05-26 16:50:01 UTC;1587.39;5875.68;196592.83;5.30;197964.39;325.45;28.14;350.93;99.25
P2U-Bardon-LWS02;600;2022-05-26 17:00:01 UTC;18063.77;6124.04;204566.25;406.89;208287.01;5416.82;109.09;3144.40;56.90
P2U-Bardon-LWS02;599;2022-05-26 17:10:01 UTC;1002.95;6049.60;198215.56;3.35;197753.67;931.07;78.46;398.84;39.51
P2U-Bardon-LWS02;600;2022-05-26 17:20:01 UTC;425.07;6075.67;201110.44;0.62;200223.64;311.66;6.06;285.40;89.83
P2U-Bardon-LWS02;600;2022-05-26 17:30:01 UTC;56.50;5812.78;199171.52;0.64;198627.99;238.97;32.93;217.12;79.85
P2U-Bardon-LWS02;600;2022-05-26 17:40:01 UTC;1689.08;4961.99;189642.62;1.56;193592.35;2290.98;110.08;1358.60;56.58
P2U-Bardon-LWS02;600;2022-05-26 17:50:01 UTC;357.21;5503.39;196537.41;1.78;198517.41;85.82;12.90;75.34;76.31
P2U-Bardon-LWS02;600;2022-05-26 18:00:01 UTC;15077.94;4655.28;195919.48;401.54;203234.87;5311.29;107.37;2508.13;46.29
P2U-Bardon-LWS02;600;2022-05-26 18:10:01 UTC;1223.33;7600.82;199116.96;3.58;199719.95;634.04;65.85;533.78;76.27
P2U-Bardon-LWS02;600;2022-05-26 18:20:01 UTC;272.30;6526.41;199281.84;1.28;199476.01;292.23;47.88;229.17;67.38
P2U-Bardon-LWS02;600;2022-05-26 18:30:02 UTC;86.19;7008.18;200836.66;0.79;200175.31;182.74;253.19;122.16;28.02
P2U-Bardon-LWS02;599;2022-05-26 18:40:01 UTC;1221.58;6206.98;197984.48;4.36;199077.82;2507.38;26.45;1560.22;61.58
P2U-Bardon-LWS02;600;2022-05-26 18:50:01 UTC;688.30;5895.25;194481.03;7.29;194702.74;195.36;36.26;230.57;99.55
P2U-Bardon-LWS02;600;2022-05-26 19:00:01 UTC;15414.44;6634.83;201678.02;417.73;205451.61;4748.69;154.99;2521.05;51.41
P2U-Bardon-LWS02;600;2022-05-26 19:10:01 UTC;2188.54;6816.03;199270.22;7.16;200038.81;1412.59;58.77;812.11;55.19
P2U-Bardon-LWS02;600;2022-05-26 19:20:01 UTC;291.37;5878.58;195254.95;1.61;194459.85;214.52;7.84;193.28;86.92
P2U-Bardon-LWS02;600;2022-05-26 19:30:01 UTC;66.63;6911.41;199706.96;0.65;199559.91;177.13;53.43;63.66;27.61
P2U-Bardon-LWS02;600;2022-05-26 19:40:02 UTC;1210.16;6243.80;198464.91;3.29;200252.95;2318.77;80.63;1557.06;64.89
P2U-Bardon-LWS02;599;2022-05-26 19:50:01 UTC;658.90;5876.36;197616.85;4.33;196973.09;217.02;26.04;241.87;99.51
P2U-Bardon-LWS02;601;2022-05-26 20:00:01 UTC;15279.53;6199.56;200795.68;402.44;204824.98;5271.24;93.85;2403.70;44.80
P2U-Bardon-LWS02;600;2022-05-26 20:10:01 UTC;794.01;5777.99;199161.00;14.96;199316.49;512.48;5.00;364.83;70.50
P2U-Bardon-LWS02;600;2022-05-26 20:20:01 UTC;191.29;5829.84;197009.47;0.59;197178.75;232.98;5.96;218.83;91.58
P2U-Bardon-LWS02;600;2022-05-26 20:30:01 UTC;56.73;6114.56;196978.03;0.62;197980.66;191.27;58.70;157.52;63.01
P2U-Bardon-LWS02;600;2022-05-26 20:40:01 UTC;1508.94;6340.26;192445.34;3.30;196068.48;2692.94;101.38;1509.03;54.00
P2U-Bardon-LWS02;600;2022-05-26 20:50:01 UTC;259.85;5349.05;194067.47;4.81;194965.42;144.64;29.45;164.88;94.71
P2U-Bardon-LWS02;600;2022-05-26 21:00:02 UTC;15176.96;6065.87;195257.89;403.57;201304.47;5064.47;72.95;2502.25;48.71
P2U-Bardon-LWS02;599;2022-05-26 21:10:01 UTC;1123.05;6035.27;195456.52;3.45;194903.35;651.39;22.57;420.31;62.36
P2U-Bardon-LWS02;600;2022-05-26 21:20:01 UTC;19.20;5172.33;197544.88;0.45;197267.63;72.13;0.00;71.62;99.29
P2U-Bardon-LWS02;600;2022-05-26 21:30:01 UTC;908.36;5459.21;198478.13;0.54;198004.02;374.21;7.30;284.92;74.68
P2U-Bardon-LWS02;600;2022-05-26 21:40:01 UTC;1475.63;5595.12;192793.49;2.82;195017.30;2618.86;76.27;1532.49;56.86
P2U-Bardon-LWS02;600;2022-05-26 21:50:01 UTC;27.72;4381.75;192223.21;0.37;195425.12;42.01;4.76;45.07;96.37
P2U-Bardon-LWS02;599;2022-05-26 22:00:01 UTC;13250.29;4256.61;190873.41;458.25;199021.10;4566.84;26.32;2017.29;43.92
P2U-Bardon-LWS02;600;2022-05-26 22:10:01 UTC;1848.41;4898.89;188058.77;102.34;191410.94;788.59;51.25;449.90;53.57
P2U-Bardon-LWS02;600;2022-05-26 22:20:01 UTC;311.80;5406.89;195321.35;0.35;197180.32;232.04;7.47;213.54;89.16
P2U-Bardon-LWS02;600;2022-05-26 22:30:01 UTC;19.99;5315.50;195478.21;0.14;196837.20;145.60;8.27;153.09;99.50
P2U-Bardon-LWS02;600;2022-05-26 22:40:01 UTC;1299.39;5643.88;190395.61;2.34;193819.76;2570.87;57.42;1483.91;56.46
P2U-Bardon-LWS02;600;2022-05-26 22:50:01 UTC;341.00;5411.31;192590.22;2.81;194125.31;139.78;53.76;189.58;97.96
P2U-Bardon-LWS02;600;2022-05-26 23:10:01 UTC;1285.53;1930.28;193124.40;69.17;193475.91;1222.92;0.00;603.79;49.37
P2U-Bardon-LWS02;600;2022-05-26 23:20:02 UTC;133.21;4042.77;193463.28;0.25;194107.81;272.76;18.44;250.55;86.04
P2U-Bardon-LWS02;601;2022-05-26 23:30:02 UTC;54332.43;7640.50;190725.66;7.97;205907.07;14468.30;1.29;13302.60;91.93
P2U-Bardon-LWS02;599;2022-05-26 23:40:01 UTC;14623.45;5729.67;191943.77;6.93;198434.26;5214.00;14.21;5222.20;99.88
P2U-Bardon-LWS02;600;2022-05-26 23:50:01 UTC;167.50;4803.64;190739.04;4.14;192366.27;218.69;1.23;219.25;99.69
P2U-Bardon-LWS02;600;2022-05-27 00:00:02 UTC;15213.78;4904.93;195874.86;400.11;202245.07;5003.27;152.74;2279.89;44.22
P2U-Bardon-LWS02;600;2022-05-27 00:10:02 UTC;472.02;5746.08;192846.47;1.87;194761.55;402.18;61.60;338.05;72.89
P2U-Bardon-LWS02;599;2022-05-27 00:20:01 UTC;18.35;5208.53;192446.55;0.14;193461.16;212.05;37.72;164.71;65.94
P2U-Bardon-LWS02;600;2022-05-27 00:30:01 UTC;116.58;4775.36;197431.77;0.13;198352.18;147.12;78.81;147.79;65.41
P2U-Bardon-LWS02;600;2022-05-27 00:40:01 UTC;1142.54;5236.95;191905.86;1.59;195009.86;2410.38;73.06;1372.51;55.27
P2U-Bardon-LWS02;600;2022-05-27 00:50:01 UTC;215.44;7197.09;192426.07;2.27;194383.95;178.85;25.53;192.59;94.23
P2U-Bardon-LWS02;600;2022-05-27 01:00:01 UTC;14870.20;4912.72;196576.56;399.18;203378.31;4844.74;93.71;2354.35;47.67
P2U-Bardon-LWS02;599;2022-05-27 01:10:01 UTC;641.33;4820.68;193263.93;3.04;194841.39;517.08;53.25;353.17;61.92
P2U-Bardon-LWS02;600;2022-05-27 01:20:01 UTC;1518.64;4991.86;197062.30;0.48;198325.38;563.28;3.24;467.88;82.59
P2U-Bardon-LWS02;601;2022-05-27 01:30:01 UTC;61.87;4708.59;192563.66;0.63;194288.65;256.58;2.41;188.65;72.84
P2U-Bardon-LWS02;600;2022-05-27 01:40:02 UTC;701.84;4958.58;192979.84;1.24;195612.51;2320.63;60.17;1307.78;54.93
P2U-Bardon-LWS02;599;2022-05-27 01:50:01 UTC;130.15;4835.88;194612.40;1.42;195901.92;113.51;65.14;175.62;98.30
P2U-Bardon-LWS02;601;2022-05-27 02:00:02 UTC;14029.48;4664.77;196898.50;569.40;203967.61;4748.49;131.85;2029.63;41.59
P2U-Bardon-LWS02;599;2022-05-27 02:10:01 UTC;1121.33;4201.00;190287.07;1.49;193828.35;418.27;2.72;346.44;82.29
P2U-Bardon-LWS02;600;2022-05-27 02:20:01 UTC;175.11;4141.40;189611.97;0.24;193617.62;255.99;0.00;137.43;53.69
P2U-Bardon-LWS02;600;2022-05-27 02:30:01 UTC;1.39;4079.11;192130.54;0.03;195178.75;0.00;0.00;0.00;0.00
P2U-Bardon-LWS02;600;2022-05-27 02:40:01 UTC;207.23;4076.85;195471.80;1.26;199019.29;2163.87;14.24;1249.92;57.39
P2U-Bardon-LWS02;600;2022-05-27 02:50:01 UTC;348.96;5076.96;192787.19;0.95;194383.37;190.61;27.55;181.17;83.04
P2U-Bardon-LWS02;600;2022-05-27 03:00:01 UTC;14279.14;4615.69;196434.23;509.78;203288.31;4632.42;171.24;2312.48;48.14
P2U-Bardon-LWS02;600;2022-05-27 03:10:01 UTC;774.39;4786.92;192596.91;0.42;194070.21;779.28;50.26;394.16;47.52
P2U-Bardon-LWS02;600;2022-05-27 03:20:01 UTC;43.70;5966.19;192787.30;0.42;195563.55;261.05;0.00;218.78;83.81
P2U-Bardon-LWS02;600;2022-05-27 03:30:01 UTC;238.34;4757.92;198056.16;0.20;198709.56;202.56;9.70;178.45;84.07
P2U-Bardon-LWS02;600;2022-05-27 03:40:02 UTC;637.87;5008.33;193952.28;1.32;197102.98;2064.12;196.67;1224.50;54.16
P2U-Bardon-LWS02;599;2022-05-27 03:50:01 UTC;150.21;4385.86;192190.68;0.76;193904.76;93.02;34.45;126.27;99.05
P2U-Bardon-LWS02;601;2022-05-27 04:00:02 UTC;14325.62;4609.07;196903.83;379.26;203484.27;4698.31;92.95;2155.13;44.98
P2U-Bardon-LWS02;599;2022-05-27 04:10:01 UTC;675.82;4669.30;194443.24;0.54;195549.01;548.45;48.19;365.36;61.24
P2U-Bardon-LWS02;600;2022-05-27 04:20:01 UTC;160.76;4825.17;194818.52;0.12;195779.90;242.38;12.05;227.29;89.33
P2U-Bardon-LWS02;600;2022-05-27 04:30:01 UTC;34.44;4529.51;196667.84;0.34;197121.07;211.87;34.20;136.22;55.36
P2U-Bardon-LWS02;600;2022-05-27 04:40:01 UTC;1060.37;5039.24;192877.02;3.47;196500.39;2072.90;223.53;1294.12;56.35
P2U-Bardon-LWS02;600;2022-05-27 04:50:01 UTC;184.21;4865.94;193869.21;3.75;194836.57;124.76;37.52;153.32;94.48
P2U-Bardon-LWS02;600;2022-05-27 05:00:01 UTC;14746.72;5013.74;196847.07;390.70;203036.75;5007.58;249.44;2345.15;44.61
P2U-Bardon-LWS02;599;2022-05-27 05:10:01 UTC;663.54;4646.01;192486.47;1.27;193858.51;380.92;62.90;307.50;69.29
P2U-Bardon-LWS02;600;2022-05-27 05:20:01 UTC;354.82;4658.59;192291.89;0.71;194251.65;232.73;2.07;218.38;93.01
P2U-Bardon-LWS02;601;2022-05-27 05:30:01 UTC;90.19;4495.88;197882.07;0.25;198989.23;249.68;0.00;171.10;68.53
P2U-Bardon-LWS02;601;2022-05-27 05:40:02 UTC;755.92;4632.54;192275.72;0.94;195419.90;2167.31;193.93;1321.07;55.95
P2U-Bardon-LWS02;599;2022-05-27 05:50:01 UTC;115.95;4035.57;195268.90;0.31;198159.00;7.98;2.54;10.52;99.92
P2U-Bardon-LWS02;601;2022-05-27 06:00:02 UTC;15321.21;4493.85;192164.24;482.04;201069.65;5180.01;119.55;2490.87;47.00
P2U-Bardon-LWS02;599;2022-05-27 06:10:01 UTC;409.87;3459.65;194588.34;0.42;197534.83;161.80;0.00;161.06;99.55
P2U-Bardon-LWS02;600;2022-05-27 06:20:01 UTC;148.90;4011.63;188358.15;0.07;191567.84;82.05;0.00;81.51;99.35
P2U-Bardon-LWS02;599;2022-05-27 06:30:01 UTC;40.23;4304.80;199092.92;0.39;199818.55;191.98;31.49;118.60;53.07
P2U-Bardon-LWS02;600;2022-05-27 06:40:01 UTC;1057.50;4933.62;196963.54;3.24;197761.26;2562.86;91.48;1497.11;56.40
P2U-Bardon-LWS02;600;2022-05-27 06:50:01 UTC;700.30;5880.34;191612.31;5.83;191819.27;300.02;57.74;293.83;82.13
P2U-Bardon-LWS02;600;2022-05-27 07:00:01 UTC;15319.32;6179.54;196150.55;400.34;200798.73;5060.87;211.71;2608.78;49.48
P2U-Bardon-LWS02;600;2022-05-27 07:10:01 UTC;1118.93;6455.80;196546.03;4.26;197128.02;656.49;9.19;515.47;77.44
P2U-Bardon-LWS02;600;2022-05-27 07:20:01 UTC;215.91;5383.52;194992.26;1.19;193897.45;241.72;3.03;231.17;94.45
P2U-Bardon-LWS02;600;2022-05-27 07:30:01 UTC;53.08;4755.81;197352.28;0.47;197990.44;167.01;2.94;164.23;96.63
P2U-Bardon-LWS02;600;2022-05-27 07:40:01 UTC;1232.50;5384.46;195829.05;2.83;197663.52;2411.12;307.98;1432.43;52.68
P2U-Bardon-LWS02;600;2022-05-27 07:50:01 UTC;653.49;4914.61;193558.20;5.03;193779.81;201.07;24.28;224.79;99.76
P2U-Bardon-LWS02;600;2022-05-27 08:00:02 UTC;15420.74;5247.66;196439.59;400.79;201748.55;5198.91;126.60;2470.87;46.40
P2U-Bardon-LWS02;599;2022-05-27 08:10:01 UTC;1017.74;5603.72;199048.35;3.80;200603.81;597.63;16.20;493.06;80.33
P2U-Bardon-LWS02;600;2022-05-27 08:20:01 UTC;92.28;5212.49;195045.19;1.04;194688.62;234.07;22.44;216.47;84.39
P2U-Bardon-LWS02;600;2022-05-27 08:30:01 UTC;74.55;5042.63;200806.98;0.70;199732.45;197.47;62.02;145.03;55.89
P2U-Bardon-LWS02;600;2022-05-27 08:40:01 UTC;1449.13;6024.38;192175.74;4.93;193254.41;2548.66;139.80;1514.29;56.33
P2U-Bardon-LWS02;600;2022-05-27 08:50:01 UTC;1339.43;6490.36;191784.24;6.82;192202.98;415.52;20.31;405.82;93.12
P2U-Bardon-LWS02;600;2022-05-27 09:00:01 UTC;15701.84;5546.03;197117.13;404.17;201514.86;5064.31;128.90;2578.85;49.66
P2U-Bardon-LWS02;600;2022-05-27 09:10:01 UTC;1120.37;6771.27;193953.74;3.83;194131.77;846.65;39.54;541.27;61.08
P2U-Bardon-LWS02;600;2022-05-27 09:20:01 UTC;456.32;6543.61;196443.60;1.39;196725.80;453.30;130.44;305.54;52.34
P2U-Bardon-LWS02;600;2022-05-27 09:30:01 UTC;1911.61;6560.42;195684.01;1.74;196574.79;1633.00;43.68;640.73;38.21
P2U-Bardon-LWS02;600;2022-05-27 09:40:02 UTC;1090.91;6389.69;194802.09;3.24;199357.59;1655.00;10.62;1582.20;94.99
P2U-Bardon-LWS02;599;2022-05-27 09:50:01 UTC;514.94;5292.72;194871.39;3.98;196391.94;145.25;37.53;156.27;85.50
P2U-Bardon-LWS02;601;2022-05-27 10:00:02 UTC;15256.52;6564.11;198102.19;341.19;203612.25;4765.79;197.81;2307.47;46.49
P2U-Bardon-LWS02;599;2022-05-27 10:10:01 UTC;2030.44;4817.23;200593.65;99.23;201241.15;1087.33;45.04;635.83;56.15
